country,measurement_period,website,website_rank,cdn_provider,cdn_jurisdiction,as_number,ip_address,source,extraction_date
ID,202410,NULL,NULL,facebook,US,17451,NULL,lccrawresults,2024-10-17
ID,202410,NULL,NULL,fastly,US,17451,NULL,lccrawresults,2024-10-17
ID,202410,NULL,NULL,microsoft,US,17451,NULL,lccrawresults,2024-10-17
ID,202411,NULL,NULL,akamai,US,17451,NULL,lccrawresults,2024-11-17
ID,202411,NULL,NULL,alibaba,China,17451,NULL,lccrawresults,2024-11-17
ID,202411,NULL,NULL,amazon,US,17451,NULL,lccrawresults,2024-11-17
ID,202411,NULL,NULL,bunnycdn,Slovenia,17451,NULL,lccrawresults,2024-11-17
ID,202411,NULL,NULL,cdn77,UK,17451,NULL,lccrawresults,2024-11-17
ID,202411,NULL,NULL,cloudflare,US,17451,NULL,lccrawresults,2024-11-17
ID,202411,NULL,NULL,facebook,US,17451,NULL,lccrawresults,2024-11-17
ID,202411,NULL,NULL,fastly,US,17451,NULL,lccrawresults,2024-11-17
ID,202411,NULL,NULL,microsoft,US,17451,NULL,lccrawresults,2024-11-17
ID,202412,NULL,NULL,akamai,US,17451,NULL,lccrawresults,2024-12-18
ID,202412,NULL,NULL,alibaba,China,17451,NULL,lccrawresults,2024-12-18
ID,202412,NULL,NULL,amazon,US,17451,NULL,lccrawresults,2024-12-18
ID,202412,NULL,NULL,cdn77,UK,17451,NULL,lccrawresults,2024-12-18
ID,202412,NULL,NULL,cloudflare,US,17451,NULL,lccrawresults,2024-12-18
ID,202412,NULL,NULL,facebook,US,17451,NULL,lccrawresults,2024-12-18
ID,202412,NULL,NULL,fastly,US,17451,NULL,lccrawresults,2024-12-18
ID,202412,NULL,NULL,microsoft,US,17451,NULL,lccrawresults,2024-12-18
ID,202501,NULL,NULL,akamai,US,17451,NULL,lccrawresults,2025-01-17
ID,202501,NULL,NULL,alibaba,China,17451,NULL,lccrawresults,2025-01-17
ID,202501,NULL,NULL,amazon,US,17451,NULL,lccrawresults,2025-01-17
ID,202501,NULL,NULL,cloudflare,US,17451,NULL,lccrawresults,2025-01-17
ID,202501,NULL,NULL,facebook,US,17451,NULL,lccrawresults,2025-01-17
ID,202501,NULL,NULL,fastly,US,17451,NULL,lccrawresults,2025-01-17
ID,202501,NULL,NULL,microsoft,US,17451,NULL,lccrawresults,2025-01-17
ID,202502,NULL,NULL,akamai,US,17451,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,akamai,US,18004,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,akamai,US,23693,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,akamai,US,23700,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,akamai,US,24203,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,akamai,US,4761,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,akamai,US,63859,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,akamai,US,7713,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,akamai,US,9341,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,alibaba,China,17451,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,alibaba,China,18004,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,alibaba,China,23693,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,alibaba,China,23700,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,alibaba,China,24203,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,alibaba,China,4761,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,alibaba,China,63859,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,alibaba,China,7713,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,alibaba,China,9341,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,amazon,US,17451,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,amazon,US,18004,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,amazon,US,23693,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,amazon,US,23700,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,amazon,US,24203,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,amazon,US,4761,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,amazon,US,63859,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,amazon,US,7713,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,amazon,US,9341,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cdn77,UK,17451,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cdn77,UK,18004,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cdn77,UK,23693,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cdn77,UK,23700,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cdn77,UK,24203,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cdn77,UK,4761,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cdn77,UK,63859,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cdn77,UK,7713,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cdn77,UK,9341,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cloudflare,US,17451,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cloudflare,US,18004,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cloudflare,US,23693,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cloudflare,US,23700,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cloudflare,US,24203,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cloudflare,US,4761,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cloudflare,US,63859,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cloudflare,US,7713,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,cloudflare,US,9341,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,facebook,US,17451,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,facebook,US,18004,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,facebook,US,23693,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,facebook,US,23700,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,facebook,US,4761,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,facebook,US,63859,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,facebook,US,7713,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,facebook,US,9341,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,fastly,US,17451,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,fastly,US,18004,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,fastly,US,23693,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,fastly,US,23700,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,fastly,US,24203,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,fastly,US,4761,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,fastly,US,63859,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,fastly,US,7713,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,fastly,US,9341,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,microsoft,US,17451,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,microsoft,US,18004,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,microsoft,US,23693,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,microsoft,US,23700,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,microsoft,US,24203,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,microsoft,US,4761,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,microsoft,US,63859,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,microsoft,US,7713,NULL,lccrawresults,2025-02-17
ID,202502,NULL,NULL,microsoft,US,9341,NULL,lccrawresults,2025-02-17
ID,202503,NULL,NULL,akamai,US,17451,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,akamai,US,18004,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,akamai,US,23693,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,akamai,US,23700,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,akamai,US,24203,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,akamai,US,4761,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,akamai,US,63859,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,akamai,US,7713,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,akamai,US,9341,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,alibaba,China,17451,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,alibaba,China,18004,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,alibaba,China,23693,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,alibaba,China,23700,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,alibaba,China,24203,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,alibaba,China,4761,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,alibaba,China,63859,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,alibaba,China,7713,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,alibaba,China,9341,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,amazon,US,17451,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,amazon,US,18004,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,amazon,US,23693,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,amazon,US,23700,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,amazon,US,24203,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,amazon,US,4761,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,amazon,US,63859,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,amazon,US,7713,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,amazon,US,9341,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,cloudflare,US,17451,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,cloudflare,US,18004,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,cloudflare,US,23693,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,cloudflare,US,23700,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,cloudflare,US,24203,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,cloudflare,US,4761,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,cloudflare,US,63859,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,cloudflare,US,7713,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,cloudflare,US,9341,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,facebook,US,17451,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,facebook,US,18004,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,facebook,US,23693,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,facebook,US,23700,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,facebook,US,24203,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,facebook,US,4761,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,facebook,US,63859,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,facebook,US,7713,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,facebook,US,9341,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,fastly,US,17451,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,fastly,US,18004,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,fastly,US,23693,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,fastly,US,23700,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,fastly,US,24203,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,fastly,US,4761,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,fastly,US,63859,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,fastly,US,7713,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,fastly,US,9341,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,microsoft,US,17451,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,microsoft,US,18004,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,microsoft,US,23693,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,microsoft,US,23700,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,microsoft,US,24203,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,microsoft,US,4761,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,microsoft,US,63859,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,microsoft,US,7713,NULL,lccrawresults,2025-03-17
ID,202503,NULL,NULL,microsoft,US,9341,NULL,lccrawresults,2025-03-17
ID,202504,NULL,NULL,akamai,US,17451,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,akamai,US,18004,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,akamai,US,23693,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,akamai,US,23700,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,akamai,US,24203,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,akamai,US,4761,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,akamai,US,63859,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,akamai,US,7713,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,akamai,US,9341,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,alibaba,China,17451,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,alibaba,China,18004,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,alibaba,China,23693,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,alibaba,China,23700,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,alibaba,China,24203,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,alibaba,China,4761,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,alibaba,China,63859,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,alibaba,China,7713,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,alibaba,China,9341,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,amazon,US,17451,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,amazon,US,18004,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,amazon,US,23693,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,amazon,US,23700,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,amazon,US,24203,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,amazon,US,4761,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,amazon,US,7713,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,amazon,US,9341,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cdn77,UK,17451,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cdn77,UK,18004,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cdn77,UK,23693,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cdn77,UK,23700,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cdn77,UK,24203,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cdn77,UK,4761,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cdn77,UK,63859,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cdn77,UK,7713,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cdn77,UK,9341,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cloudflare,US,17451,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cloudflare,US,18004,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cloudflare,US,23693,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cloudflare,US,23700,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cloudflare,US,24203,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cloudflare,US,4761,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cloudflare,US,7713,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,cloudflare,US,9341,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,facebook,US,17451,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,facebook,US,18004,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,facebook,US,23693,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,facebook,US,23700,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,facebook,US,24203,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,facebook,US,4761,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,facebook,US,7713,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,facebook,US,9341,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,fastly,US,17451,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,fastly,US,18004,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,fastly,US,23693,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,fastly,US,23700,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,fastly,US,24203,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,fastly,US,4761,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,fastly,US,63859,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,fastly,US,7713,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,fastly,US,9341,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,microsoft,US,17451,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,microsoft,US,18004,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,microsoft,US,23693,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,microsoft,US,23700,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,microsoft,US,24203,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,microsoft,US,4761,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,microsoft,US,63859,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,microsoft,US,7713,NULL,lccrawresults,2025-04-17
ID,202504,NULL,NULL,microsoft,US,9341,NULL,lccrawresults,2025-04-17
ID,202505,NULL,NULL,akamai,US,17451,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,akamai,US,18004,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,akamai,US,23693,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,akamai,US,23700,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,akamai,US,24203,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,akamai,US,4761,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,akamai,US,63859,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,akamai,US,7713,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,akamai,US,9341,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,alibaba,China,17451,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,alibaba,China,18004,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,alibaba,China,23693,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,alibaba,China,23700,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,alibaba,China,24203,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,alibaba,China,4761,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,alibaba,China,63859,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,alibaba,China,7713,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,alibaba,China,9341,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,amazon,US,17451,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,amazon,US,18004,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,amazon,US,23693,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,amazon,US,23700,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,amazon,US,24203,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,amazon,US,4761,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,amazon,US,63859,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,amazon,US,7713,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,amazon,US,9341,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,bunnycdn,Slovenia,17451,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,bunnycdn,Slovenia,18004,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,bunnycdn,Slovenia,23693,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,bunnycdn,Slovenia,23700,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,bunnycdn,Slovenia,24203,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,bunnycdn,Slovenia,4761,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,bunnycdn,Slovenia,63859,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,bunnycdn,Slovenia,7713,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,bunnycdn,Slovenia,9341,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cdn77,UK,17451,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cdn77,UK,18004,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cdn77,UK,23693,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cdn77,UK,23700,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cdn77,UK,24203,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cdn77,UK,4761,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cdn77,UK,63859,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cdn77,UK,7713,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cdn77,UK,9341,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cloudflare,US,17451,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cloudflare,US,18004,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cloudflare,US,23693,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cloudflare,US,23700,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cloudflare,US,24203,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cloudflare,US,4761,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cloudflare,US,63859,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cloudflare,US,7713,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,cloudflare,US,9341,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,facebook,US,17451,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,facebook,US,18004,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,facebook,US,23693,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,facebook,US,23700,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,facebook,US,24203,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,facebook,US,4761,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,facebook,US,63859,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,facebook,US,7713,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,facebook,US,9341,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,fastly,US,17451,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,fastly,US,18004,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,fastly,US,23693,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,fastly,US,23700,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,fastly,US,24203,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,fastly,US,4761,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,fastly,US,63859,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,fastly,US,7713,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,fastly,US,9341,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,microsoft,US,17451,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,microsoft,US,18004,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,microsoft,US,23693,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,microsoft,US,23700,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,microsoft,US,24203,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,microsoft,US,4761,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,microsoft,US,63859,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,microsoft,US,7713,NULL,lccrawresults,2025-05-17
ID,202505,NULL,NULL,microsoft,US,9341,NULL,lccrawresults,2025-05-17
ID,202506,NULL,NULL,akamai,US,17451,NULL,lccrawresults,2025-06-17
ID,202506,NULL,NULL,akamai,US,18004,NULL,lccrawresults,2025-06-17
ID,202506,NULL,NULL,akamai,US,23693,NULL,lccrawresults,2025-06-17
ID,202506,NULL,NULL,akamai,US,23700,NULL,lccrawresults,2025-06-17
ID,202506,NULL,NULL,akamai,US,24203,NULL,lccrawresults,2025-06-17
ID,202506,NULL,NULL,akamai,US,45700,NULL,lccrawresults,2025-06-17
ID,202506,NULL,NULL,akamai,US,4761,NULL,lccrawresults,2025-06-17
ID,202506,NULL,NULL,akamai,US,63859,NULL,lccrawresults,2025-06-17
ID,202506,NULL,NULL,akamai,US,7713,NULL,lccrawresults,2025-06-17
ID,202506,NULL,NULL,akamai,US,9341,NULL,lccrawresults,2025-06-17
